Respondent_ID,City,City_Tier,Gender,Age,Monthly_Household_Income,Education,Occupation,Skin_Type,Current_Monthly_Skincare_Spend_INR,Primary_Brand_Trust_Source,Eco_Awareness_Score_1to5,Willingness_to_Pay_Premium,Preferred_Ingredients,Preferred_Packaging,Products_Currently_Used,Preferred_Purchase_Channel,Purchase_Frequency,Satisfaction_Current_Brand_1to5,Likelihood_to_Switch_1to5,NPS_Score_0to10,Heard_of_Sustainable_Skincare,Trial_Intent,Ideal_Price_Point_30ml_Serum,Subscription_Interest,Primary_Social_Platform,Influencer_Trust_1to5,Certification_Importance,Income_Code,Education_Code,Purchase_Freq_Code,WTP_Premium_Code,Trial_Intent_Code,Subscription_Code,Certification_Code,Awareness_Code,City_Tier_Code,Price_Point_Code,NPS_Segment,Spend_Bucket,High_Eco_Aware,Switching_Risk,Positive_Trial_Intent,Age_Group
SKC1728,Kolkata,Tier 1,Female,40,"₹50,000–₹1,00,000",Undergraduate,Salaried – Government,Combination,1560.0,Brand website / ads,2.8,21–30%,No strong preference,No preference,"Exfoliant, Face mask, Toner, Sunscreen",Brand website (D2C),Rarely,5,1,10.0,"Yes, aware but not tried",Probably not,Below ₹300,Somewhat interested,Facebook,1.0,Extremely important,3,2,1,3,2,3,4,1,1,1,Promoter,1001-2000,0,0,0,35-44
SKC1729,Bengaluru,Tier 1,Male,23,"Below ₹25,000",Postgraduate,Salaried – Private,Combination,160.0,Dermatologist recommendation,3.5,11–20%,Vegan & cruelty-free,Refillable containers,"Toner, Exfoliant, Moisturiser, Cleanser",Offline retail,Monthly,3,2,4.0,"Yes, aware but not tried",Probably not,₹300–₹600,Neutral,YouTube,3.0,Somewhat important,1,3,3,2,2,2,2,1,1,2,Detractor,<500,1,0,0,18-24
SKC1730,Mumbai,Tier 1,Female,33,"₹50,000–₹1,00,000",Postgraduate,Student,Dry,1980.0,Brand website / ads,2.9,11–20%,Vegan & cruelty-free,Refillable containers,"Toner, Exfoliant, Sunscreen, Eye cream, Moisturiser",Brand website (D2C),Every 2–3 months,4,2,6.0,"Yes, aware but not tried",Probably not,"Above ₹1,000",Somewhat interested,Instagram,3.0,Somewhat important,3,3,2,2,2,3,2,1,1,4,Detractor,1001-2000,0,0,0,25-34
SKC1731,Nashik,Tier 2,Female,29,"₹25,000–₹50,000",Undergraduate,Salaried – Private,Dry,630.0,Online reviews,3.9,11–20%,Chemical-free / Natural,Recycled/recyclable packaging,"Moisturiser, Sunscreen, Cleanser, Face mask",Brand website (D2C),Monthly,5,2,9.0,"Yes, aware but not tried",Probably not,Below ₹300,Neutral,Instagram,5.0,Important,2,2,3,2,2,2,3,1,0,1,Promoter,500-1000,1,0,0,25-34
SKC1732,Jaipur,Tier 2,Female,41,"₹25,000–₹50,000",Undergraduate,Self-employed / Business,Oily,730.0,Dermatologist recommendation,2.0,5–10%,Chemical-free / Natural,Recycled/recyclable packaging,"Eye cream, Cleanser, Face mask, Exfoliant",Brand website (D2C),Fortnightly,5,1,10.0,"Yes, use such products",Neutral,"₹600–₹1,000",Somewhat interested,Instagram,4.0,Somewhat important,2,2,4,1,3,3,2,2,0,3,Promoter,500-1000,0,0,0,35-44
SKC1733,Indore,Tier 2,Female,31,"₹25,000–₹50,000",Postgraduate,Homemaker,Dry,880.0,Brand website / ads,4.0,5–10%,Clinically tested actives,Biodegradable packaging,"Cleanser, Sunscreen, Face mask, Moisturiser",Amazon / Flipkart,Monthly,5,1,8.0,"Yes, aware but not tried",Neutral,₹300–₹600,Not interested,Pinterest,3.0,Extremely important,2,3,3,1,3,1,4,1,0,2,Passive,500-1000,1,0,0,25-34
SKC1734,Chennai,Tier 1,Female,39,"₹50,000–₹1,00,000",Undergraduate,Salaried – Private,Combination,1010.0,Online reviews,2.3,5–10%,Clinically tested actives,Recycled/recyclable packaging,"Sunscreen, Toner, Cleanser, Exfoliant",Brand website (D2C),Fortnightly,4,2,6.0,"No, not aware",Definitely not,₹300–₹600,Neutral,YouTube,1.0,Important,3,2,4,1,1,2,3,0,1,2,Detractor,1001-2000,0,0,0,35-44
SKC1735,Hyderabad,Tier 1,Female,33,"Above ₹1,00,000",High School,Self-employed / Business,Oily,2620.0,Family / Friends,1.9,5–10%,Vegan & cruelty-free,Minimalist paper packaging,"Face mask, Toner, Cleanser, Serum, Eye cream",Brand website (D2C),Every 2–3 months,5,1,9.0,"Yes, aware but not tried",Definitely not,"Above ₹1,000",Very interested,Instagram,4.0,Important,4,1,2,1,1,4,3,1,1,4,Promoter,2001-3500,0,0,0,25-34
SKC1736,Kochi,Tier 2,Male,28,"₹25,000–₹50,000",Postgraduate,Freelancer,Oily,520.0,Dermatologist recommendation,3.2,5–10%,Chemical-free / Natural,Recycled/recyclable packaging,"Serum, Cleanser, Face mask, Sunscreen",Brand website (D2C),Rarely,5,2,10.0,"No, not aware",Definitely not,₹300–₹600,Very interested,YouTube,2.0,Somewhat important,2,3,1,1,1,4,2,0,0,2,Promoter,500-1000,0,0,0,25-34
SKC1737,Jaipur,Tier 2,Female,26,"₹50,000–₹1,00,000",Undergraduate,Salaried – Private,Dry,1610.0,Social media influencer,2.2,5–10%,Clinically tested actives,Refillable containers,"Moisturiser, Toner",Amazon / Flipkart,Fortnightly,2,4,2.0,"Yes, use such products",Neutral,"Above ₹1,000",Somewhat interested,YouTube,1.0,Important,3,2,4,1,3,3,3,2,0,4,Detractor,1001-2000,0,1,0,25-34
SKC1738,Surat,Tier 2,Female,43,"₹25,000–₹50,000",Postgraduate,Self-employed / Business,Oily,490.0,Dermatologist recommendation,2.6,11–20%,Clinically tested actives,Recycled/recyclable packaging,"Moisturiser, Serum, Eye cream, Face mask",Instagram / Social commerce,Weekly,5,1,8.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Not interested,YouTube,5.0,Extremely important,2,3,5,2,2,1,4,1,0,3,Passive,<500,0,0,0,35-44
SKC1739,Chennai,Tier 1,Female,21,"₹50,000–₹1,00,000",Postgraduate,Student,Dry,1890.0,Dermatologist recommendation,2.5,21–30%,No strong preference,Recycled/recyclable packaging,"Cleanser, Face mask, Exfoliant, Toner, Sunscreen",Nykaa / Purplle,Monthly,3,4,6.0,"Yes, aware but not tried",Probably not,₹300–₹600,Somewhat interested,Instagram,3.0,Important,3,3,3,3,2,3,3,1,1,2,Detractor,1001-2000,0,1,0,18-24
SKC1740,Indore,Tier 2,Female,43,"₹50,000–₹1,00,000",High School,Salaried – Private,Oily,1500.0,Online reviews,2.8,5–10%,Chemical-free / Natural,Recycled/recyclable packaging,"Sunscreen, Serum, Eye cream",Instagram / Social commerce,Monthly,4,2,8.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Neutral,Twitter/X,4.0,Extremely important,3,1,3,1,2,2,4,1,0,3,Passive,1001-2000,0,0,0,35-44
SKC1741,Hyderabad,Tier 1,Female,39,"Above ₹1,00,000",Undergraduate,Self-employed / Business,Dry,4420.0,Social media influencer,1.6,5–10%,Chemical-free / Natural,Recycled/recyclable packaging,"Eye cream, Moisturiser",Offline retail,Monthly,5,2,10.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Somewhat interested,YouTube,2.0,Somewhat important,4,2,3,1,2,3,2,1,1,3,Promoter,3500+,0,0,0,35-44
SKC1742,Bengaluru,Tier 1,Female,30,"Above ₹1,00,000",Undergraduate,Freelancer,Oily,2680.0,Family / Friends,2.2,5–10%,Chemical-free / Natural,Refillable containers,"Face mask, Eye cream, Cleanser, Sunscreen, Moisturiser",Nykaa / Purplle,Every 2–3 months,2,4,5.0,"Yes, aware but not tried",Probably not,"Above ₹1,000",Not interested,YouTube,4.0,Important,4,2,2,1,2,1,3,1,1,4,Detractor,2001-3500,0,1,0,25-34
SKC1743,Visakhapatnam,Tier 2,Female,35,"₹25,000–₹50,000",Undergraduate,Salaried – Private,Dry,760.0,Dermatologist recommendation,3.1,5–10%,No strong preference,Recycled/recyclable packaging,"Moisturiser, Sunscreen, Eye cream",Amazon / Flipkart,Monthly,5,1,7.0,"Yes, aware but not tried",Definitely would try,"₹600–₹1,000",Very interested,Twitter/X,2.0,Important,2,2,3,1,5,4,3,1,0,3,Passive,500-1000,0,0,1,35-44
SKC1744,Delhi,Tier 1,Non-binary / Prefer not to say,28,"Below ₹25,000",Undergraduate,Student,Normal,1010.0,Family / Friends,3.1,5–10%,Ayurvedic / Herbal,No preference,"Cleanser, Face mask",Brand website (D2C),Every 2–3 months,4,2,5.0,"Yes, use such products",Probably would try,"Above ₹1,000",Very interested,YouTube,5.0,Somewhat important,1,2,2,1,4,4,2,2,1,4,Detractor,1001-2000,0,0,1,25-34
SKC1745,Mumbai,Tier 1,Male,19,"₹50,000–₹1,00,000",Undergraduate,Self-employed / Business,Combination,1640.0,Social media influencer,3.4,11–20%,Chemical-free / Natural,Refillable containers,"Exfoliant, Serum",Amazon / Flipkart,Rarely,3,3,6.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Very interested,Facebook,2.0,Extremely important,3,2,1,2,2,4,4,1,1,3,Detractor,1001-2000,0,0,0,18-24
SKC1746,Bhopal,Tier 2,Female,35,"₹25,000–₹50,000",High School,Self-employed / Business,Combination,850.0,Brand website / ads,1.8,0%,Chemical-free / Natural,Biodegradable packaging,"Moisturiser, Sunscreen, Toner",Instagram / Social commerce,Fortnightly,5,1,9.0,"No, not aware",Definitely not,"Above ₹1,000",Somewhat interested,Facebook,4.0,Extremely important,2,1,4,0,1,3,4,0,0,4,Promoter,500-1000,0,0,0,35-44
SKC1747,Kolkata,Tier 1,Female,33,"Below ₹25,000",Postgraduate,Salaried – Private,Oily,430.0,Social media influencer,3.2,5–10%,Ayurvedic / Herbal,Recycled/recyclable packaging,"Moisturiser, Eye cream",Nykaa / Purplle,Every 2–3 months,5,1,10.0,"Yes, use such products",Definitely not,₹300–₹600,Very interested,Instagram,4.0,Extremely important,1,3,2,1,1,4,4,2,1,2,Promoter,<500,0,0,0,25-34
SKC1748,Agra,Tier 2,Female,48,"₹50,000–₹1,00,000",Undergraduate,Student,Sensitive,1160.0,Family / Friends,1.9,5–10%,Ayurvedic / Herbal,Minimalist paper packaging,"Sunscreen, Exfoliant",Instagram / Social commerce,Weekly,4,3,8.0,"Yes, aware but not tried",Definitely not,₹300–₹600,Very interested,YouTube,5.0,Somewhat important,3,2,5,1,1,4,2,1,0,2,Passive,1001-2000,0,0,0,45+
SKC1749,Ahmedabad,Tier 1,Male,23,"₹25,000–₹50,000",Undergraduate,Salaried – Government,Dry,680.0,Dermatologist recommendation,2.8,5–10%,Ayurvedic / Herbal,Refillable containers,"Eye cream, Toner, Moisturiser, Exfoliant",Brand website (D2C),Monthly,5,1,10.0,"Yes, aware but not tried",Probably not,"Above ₹1,000",Somewhat interested,YouTube,3.0,Not important,2,2,3,1,2,3,1,1,1,4,Promoter,500-1000,0,0,0,18-24
SKC1750,Chennai,Tier 1,Male,21,"Below ₹25,000",Postgraduate,Salaried – Private,Oily,270.0,Brand website / ads,3.3,5–10%,Chemical-free / Natural,Recycled/recyclable packaging,"Moisturiser, Cleanser, Toner, Sunscreen, Eye cream",Nykaa / Purplle,Monthly,4,1,7.0,"No, not aware",Definitely not,"₹600–₹1,000",Not interested,YouTube,3.0,Important,1,3,3,1,1,1,3,0,1,3,Passive,<500,0,0,0,18-24
SKC1751,Chennai,Tier 1,Male,33,"Above ₹1,00,000",Doctoral,Salaried – Private,Combination,2800.0,Social media influencer,3.6,5–10%,No strong preference,Refillable containers,"Face mask, Sunscreen, Cleanser, Moisturiser, Serum",Amazon / Flipkart,Every 2–3 months,1,5,3.0,"Yes, use such products",Neutral,"₹600–₹1,000",Somewhat interested,Snapchat,5.0,Important,4,4,2,1,3,3,3,2,1,3,Detractor,2001-3500,1,1,0,25-34
SKC1752,Pune,Tier 1,Female,30,"Below ₹25,000",Doctoral,Student,Dry,280.0,Family / Friends,4.4,11–20%,Vegan & cruelty-free,Minimalist paper packaging,"Cleanser, Sunscreen, Face mask",Amazon / Flipkart,Weekly,2,4,4.0,"Yes, aware but not tried",Definitely not,"Above ₹1,000",Very interested,Pinterest,4.0,Important,1,4,5,2,1,4,3,1,1,4,Detractor,<500,1,1,0,25-34
SKC1753,Mysuru,Tier 2,Male,28,"Below ₹25,000",Postgraduate,Self-employed / Business,Oily,400.0,Dermatologist recommendation,3.6,0%,Chemical-free / Natural,Refillable containers,"Face mask, Exfoliant, Eye cream, Moisturiser",Offline retail,Monthly,2,5,4.0,"No, not aware",Probably not,Below ₹300,Somewhat interested,YouTube,5.0,Somewhat important,1,3,3,0,2,3,2,0,0,1,Detractor,<500,1,1,0,25-34
SKC1754,Kolkata,Tier 1,Female,38,"₹50,000–₹1,00,000",Undergraduate,Self-employed / Business,Combination,1860.0,Social media influencer,2.6,5–10%,Chemical-free / Natural,Minimalist paper packaging,"Eye cream, Serum, Cleanser, Sunscreen",Brand website (D2C),Weekly,5,1,9.0,"Yes, use such products",Neutral,"₹600–₹1,000",Somewhat interested,Instagram,1.0,Somewhat important,3,2,5,1,3,3,2,2,1,3,Promoter,1001-2000,0,0,0,35-44
SKC1755,Nagpur,Tier 2,Male,28,"₹50,000–₹1,00,000",Undergraduate,Salaried – Government,Normal,1900.0,Dermatologist recommendation,2.9,11–20%,Ayurvedic / Herbal,Refillable containers,"Toner, Moisturiser, Serum, Sunscreen",Brand website (D2C),Monthly,5,1,9.0,"Yes, use such products",Neutral,"₹600–₹1,000",Very interested,YouTube,4.0,Important,3,2,3,2,3,4,3,2,0,3,Promoter,1001-2000,0,0,0,25-34
SKC1756,Nagpur,Tier 2,Male,24,"Above ₹1,00,000",Doctoral,Freelancer,Sensitive,3620.0,Dermatologist recommendation,3.0,11–20%,Ayurvedic / Herbal,Minimalist paper packaging,"Moisturiser, Cleanser, Eye cream, Exfoliant, Face mask",Instagram / Social commerce,Rarely,4,1,6.0,"Yes, aware but not tried",Definitely not,"₹600–₹1,000",Neutral,YouTube,2.0,Somewhat important,4,4,1,2,1,2,2,1,0,3,Detractor,3500+,0,0,0,18-24
SKC1757,Hyderabad,Tier 1,Female,27,"Below ₹25,000",Postgraduate,Salaried – Private,Oily,150.0,Social media influencer,3.6,5–10%,Ayurvedic / Herbal,Refillable containers,"Face mask, Toner, Sunscreen, Moisturiser",Amazon / Flipkart,Fortnightly,5,1,7.0,"Yes, aware but not tried",Neutral,₹300–₹600,Neutral,YouTube,3.0,Extremely important,1,3,4,1,3,2,4,1,1,2,Passive,<500,1,0,0,25-34
SKC1758,Nagpur,Tier 2,Male,31,"Below ₹25,000",Undergraduate,Salaried – Private,Normal,90.0,Brand website / ads,2.5,0%,Chemical-free / Natural,Biodegradable packaging,"Toner, Exfoliant, Serum, Sunscreen",Nykaa / Purplle,Rarely,2,3,5.0,"No, not aware",Probably not,"₹600–₹1,000",Very interested,YouTube,5.0,Extremely important,1,2,1,0,2,4,4,0,0,3,Detractor,<500,0,0,0,25-34
SKC1759,Ahmedabad,Tier 1,Female,48,"₹50,000–₹1,00,000",Undergraduate,Salaried – Private,Sensitive,1180.0,Family / Friends,2.0,11–20%,Vegan & cruelty-free,Refillable containers,"Moisturiser, Serum",Amazon / Flipkart,Every 2–3 months,5,1,9.0,"Yes, aware but not tried",Definitely not,Below ₹300,Neutral,YouTube,3.0,Important,3,2,2,2,1,2,3,1,1,1,Promoter,1001-2000,0,0,0,45+
SKC1760,Mumbai,Tier 1,Female,34,"₹50,000–₹1,00,000",Postgraduate,Self-employed / Business,Combination,840.0,Dermatologist recommendation,3.2,5–10%,Chemical-free / Natural,Refillable containers,"Exfoliant, Serum, Cleanser",Brand website (D2C),Monthly,1,5,2.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Very interested,Facebook,3.0,Not important,3,3,3,1,2,4,1,1,1,3,Detractor,500-1000,0,1,0,25-34
SKC1761,Ahmedabad,Tier 1,Female,37,"₹25,000–₹50,000",Undergraduate,Homemaker,Combination,530.0,Social media influencer,3.2,11–20%,Ayurvedic / Herbal,Biodegradable packaging,"Exfoliant, Sunscreen",Amazon / Flipkart,Monthly,4,2,8.0,"Yes, aware but not tried",Definitely not,₹300–₹600,Somewhat interested,YouTube,3.0,Extremely important,2,2,3,2,1,3,4,1,1,2,Passive,500-1000,0,0,0,35-44
SKC1762,Hyderabad,Tier 1,Female,29,"₹25,000–₹50,000",High School,Homemaker,Combination,750.0,Dermatologist recommendation,1.9,11–20%,Vegan & cruelty-free,Recycled/recyclable packaging,"Exfoliant, Serum, Toner, Moisturiser",Offline retail,Fortnightly,4,2,8.0,"Yes, aware but not tried",Definitely not,"₹600–₹1,000",Somewhat interested,YouTube,2.0,Somewhat important,2,1,4,2,1,3,2,1,1,3,Passive,500-1000,0,0,0,25-34
SKC1763,Delhi,Tier 1,Male,42,"₹25,000–₹50,000",Postgraduate,Freelancer,Dry,650.0,Family / Friends,2.9,5–10%,Chemical-free / Natural,Recycled/recyclable packaging,"Cleanser, Serum, Face mask",Amazon / Flipkart,Monthly,3,4,6.0,"No, not aware",Definitely not,"Above ₹1,000",Neutral,YouTube,3.0,Somewhat important,2,3,3,1,1,2,2,0,1,4,Detractor,500-1000,0,1,0,35-44
SKC1764,Lucknow,Tier 2,Male,39,"₹50,000–₹1,00,000",Postgraduate,Student,Combination,1330.0,Social media influencer,2.6,5–10%,Clinically tested actives,Biodegradable packaging,"Eye cream, Exfoliant",Amazon / Flipkart,Monthly,3,3,5.0,"Yes, use such products",Neutral,₹300–₹600,Somewhat interested,Twitter/X,5.0,Important,3,3,3,1,3,3,3,2,0,2,Detractor,1001-2000,0,0,0,35-44
SKC1765,Patna,Tier 2,Male,42,"Below ₹25,000",Undergraduate,Student,Combination,200.0,Online reviews,2.1,0%,Chemical-free / Natural,Minimalist paper packaging,"Cleanser, Toner, Face mask, Exfoliant",Brand website (D2C),Every 2–3 months,4,3,9.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Very interested,Instagram,4.0,Important,1,2,2,0,2,4,3,1,0,3,Promoter,<500,0,0,0,35-44
SKC1766,Bengaluru,Tier 1,Male,37,"₹25,000–₹50,000",Undergraduate,Student,Sensitive,640.0,Family / Friends,2.8,5–10%,Ayurvedic / Herbal,Minimalist paper packaging,"Toner, Exfoliant, Moisturiser, Cleanser",Nykaa / Purplle,Monthly,4,2,9.0,"No, not aware",Definitely not,₹300–₹600,Somewhat interested,YouTube,4.0,Important,2,2,3,1,1,3,3,0,1,2,Promoter,500-1000,0,0,0,35-44
SKC1767,Pune,Tier 1,Male,36,"Above ₹1,00,000",High School,Self-employed / Business,Oily,3130.0,Social media influencer,1.6,5–10%,Clinically tested actives,Biodegradable packaging,"Eye cream, Sunscreen, Cleanser, Toner, Serum",Amazon / Flipkart,Monthly,4,2,7.0,"No, not aware",Definitely not,₹300–₹600,Very interested,Instagram,1.0,Extremely important,4,1,3,1,1,4,4,0,1,2,Passive,2001-3500,0,0,0,35-44
SKC1768,Delhi,Tier 1,Female,40,"₹50,000–₹1,00,000",Postgraduate,Salaried – Private,Combination,1270.0,Dermatologist recommendation,2.5,11–20%,Chemical-free / Natural,Refillable containers,"Toner, Eye cream",Nykaa / Purplle,Every 2–3 months,4,1,9.0,"Yes, use such products",Definitely not,₹300–₹600,Not interested,Instagram,1.0,Important,3,3,2,2,1,1,3,2,1,2,Promoter,1001-2000,0,0,0,35-44
SKC1769,Pune,Tier 1,Female,36,"Below ₹25,000",Undergraduate,Student,Dry,220.0,Dermatologist recommendation,3.2,11–20%,No strong preference,Refillable containers,"Eye cream, Sunscreen, Face mask, Moisturiser, Toner",Brand website (D2C),Rarely,4,3,8.0,"Yes, aware but not tried",Probably not,Below ₹300,Very interested,Pinterest,4.0,Not important,1,2,1,2,2,4,1,1,1,1,Passive,<500,0,0,0,35-44
SKC1770,Hyderabad,Tier 1,Male,45,"₹25,000–₹50,000",Undergraduate,Salaried – Government,Oily,880.0,Dermatologist recommendation,2.0,5–10%,Ayurvedic / Herbal,Biodegradable packaging,"Moisturiser, Eye cream, Serum, Sunscreen, Face mask",Nykaa / Purplle,Rarely,4,2,7.0,"Yes, aware but not tried",Probably not,"Above ₹1,000",Not interested,Pinterest,4.0,Somewhat important,2,2,1,1,2,1,2,1,1,4,Passive,500-1000,0,0,0,45+
SKC1771,Nashik,Tier 2,Female,32,"₹50,000–₹1,00,000",Postgraduate,Salaried – Government,Dry,2300.0,Dermatologist recommendation,2.8,5–10%,Vegan & cruelty-free,Recycled/recyclable packaging,"Cleanser, Moisturiser, Eye cream, Toner, Face mask",Instagram / Social commerce,Monthly,5,1,8.0,"Yes, aware but not tried",Probably not,₹300–₹600,Somewhat interested,Instagram,5.0,Extremely important,3,3,3,1,2,3,4,1,0,2,Passive,2001-3500,0,0,0,25-34
SKC1772,Hyderabad,Tier 1,Female,33,"₹50,000–₹1,00,000",Postgraduate,Salaried – Private,Oily,1600.0,Dermatologist recommendation,2.9,5–10%,Chemical-free / Natural,Recycled/recyclable packaging,"Cleanser, Sunscreen, Serum",Brand website (D2C),Every 2–3 months,3,2,6.0,"No, not aware",Definitely not,"Above ₹1,000",Somewhat interested,Facebook,3.0,Important,3,3,2,1,1,3,3,0,1,4,Detractor,1001-2000,0,0,0,25-34
SKC1773,Mumbai,Tier 1,Female,41,"₹50,000–₹1,00,000",Postgraduate,Salaried – Government,Dry,1670.0,Family / Friends,3.7,11–20%,Ayurvedic / Herbal,Minimalist paper packaging,"Cleanser, Toner, Exfoliant, Moisturiser",Nykaa / Purplle,Monthly,5,1,8.0,"Yes, aware but not tried",Neutral,"₹600–₹1,000",Somewhat interested,Instagram,5.0,Somewhat important,3,3,3,2,3,3,2,1,1,3,Passive,1001-2000,1,0,0,35-44
SKC1774,Bengaluru,Tier 1,Female,25,"₹25,000–₹50,000",Postgraduate,Freelancer,Oily,1010.0,Family / Friends,3.9,5–10%,Chemical-free / Natural,Refillable containers,"Moisturiser, Face mask, Toner, Eye cream",Nykaa / Purplle,Monthly,2,4,1.0,"Yes, use such products",Probably would try,"₹600–₹1,000",Neutral,YouTube,4.0,Important,2,3,3,1,4,2,3,2,1,3,Detractor,1001-2000,1,1,1,25-34
SKC1775,Jaipur,Tier 2,Male,25,"₹50,000–₹1,00,000",Undergraduate,Student,Combination,1540.0,Dermatologist recommendation,3.1,5–10%,Clinically tested actives,Biodegradable packaging,"Face mask, Moisturiser, Sunscreen",Amazon / Flipkart,Every 2–3 months,5,2,10.0,"No, not aware",Definitely not,"₹600–₹1,000",Neutral,YouTube,1.0,Extremely important,3,2,2,1,1,2,4,0,0,3,Promoter,1001-2000,0,0,0,25-34
SKC1776,Kochi,Tier 2,Male,39,"Above ₹1,00,000",Postgraduate,Student,Oily,2640.0,Online reviews,3.0,5–10%,Chemical-free / Natural,Biodegradable packaging,"Cleanser, Sunscreen, Eye cream, Toner, Face mask",Instagram / Social commerce,Monthly,1,4,2.0,"Yes, aware but not tried",Definitely not,"Above ₹1,000",Very interested,YouTube,3.0,Important,4,3,3,1,1,4,3,1,0,4,Detractor,2001-3500,0,1,0,35-44
SKC1777,Surat,Tier 2,Female,26,"₹25,000–₹50,000",Undergraduate,Self-employed / Business,Oily,950.0,Online reviews,2.5,11–20%,Clinically tested actives,Refillable containers,"Moisturiser, Face mask, Eye cream",Amazon / Flipkart,Fortnightly,3,4,4.0,"Yes, aware but not tried",Probably not,"Above ₹1,000",Neutral,Twitter/X,3.0,Extremely important,2,2,4,2,2,2,4,1,0,4,Detractor,500-1000,0,1,0,25-34
SKC1778,Hyderabad,Tier 1,Female,32,"₹50,000–₹1,00,000",Undergraduate,Salaried – Private,Sensitive,2000.0,Brand website / ads,3.0,5–10%,Ayurvedic / Herbal,Refillable containers,"Toner, Sunscreen, Moisturiser",Brand website (D2C),Rarely,1,5,1.0,"Yes, use such products",Probably would try,Below ₹300,Very interested,Instagram,5.0,Somewhat important,3,2,1,1,4,4,2,2,1,1,Detractor,1001-2000,0,1,1,25-34
SKC1779,Pune,Tier 1,Male,41,"₹50,000–₹1,00,000",Undergraduate,Self-employed / Business,Normal,1560.0,Brand website / ads,2.1,5–10%,Clinically tested actives,Refillable containers,"Moisturiser, Exfoliant, Toner, Eye cream",Offline retail,Monthly,5,2,10.0,"No, not aware",Definitely not,"₹600–₹1,000",Very interested,Instagram,5.0,Extremely important,3,2,3,1,1,4,4,0,1,3,Promoter,1001-2000,0,0,0,35-44
